flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
2.747662401,98721.7,15.9,54.7,75.04813811,75.04813811,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1705.6,53.4,569.1,252.6573413,230.8468593,328.5,0.001497889,5.5,21.49017629,326.4667593,73716.20903,0.9,38.5,1
0.518673015,1580161,6,93.5,3231.795094,3231.795094,0,0,0,0,0,1,0,0,0,0,0,284.5,1676.3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,13444.2,78,2858,875.7585851,988.542973,909.6,166854627.8,13.5,41.91625296,1398.991321,980407.7277,1,244.6,1
606.0635538,14452.1,10.9,114.9,0.125463445,0.125463445,0,0,0,0,0,0,0,0,0.1,0.5,0,34.4,53.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1957.8,54,230,127.2014543,60.75940261,113.3,166854745.4,13.5,15.96241945,86.00098317,3699.244962,1,244.6,1
1.127735257,1633350.8,6,93.5,979.9421701,979.9421701,0,0,0,0,0,1,0,0,0,0,0,12.5,1105.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7622.2,345.2,2858,1549.859365,1238.866531,1462,0.00011189,5.5,55.1180145,1752.02185,1705922.404,0.9,38.5,1
61.09737213,3074795.7,6,215.2,49.28885192,49.28885192,0,0,0,0,0,1,0,0,0,0,0,1071.1,3011.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8581.6,66,3106.8,1318.593214,1164.252331,2053.9,0.007658005,5.5,49.31009566,1646.501437,1524270.017,0.9,38.5,1
21.39423261,1428888.9,6,235.5,64.09467842,64.09467842,0,0,0,0,0,1,0,0,0.5,0.6,0,66.9,1395,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3565,54,1241,236.0016907,349.6756264,66,166862402.9,13.5,21.70782238,495.4697462,123345.5686,1,244.6,1
18.870433,1008223,6,232,54.07930615,54.07930615,0,0,0,0,0,1,0,0,0,0,0,52,1020.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.000169182,5.5,11.48912529,0,0,0,38.5,1
681.3596492,185442.9,13.7,64,4.28599138,4.28599138,0,0,0,0,0,0,0,0,0,0.2,0,82.6,165.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,479,51.6,171,85.24833333,44.44670148,90.8,0.008850288,5.5,13.02034423,62.85712804,2252.260337,0.9,38.5,1
117.2615355,343836,17,79.5,490.2365664,490.2365664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19591.6,897.9,1292,1267.524064,90.38383061,1183.7,166862613,13.5,50.34046874,128.6267406,18110.31414,1,244.6,1
0.793292975,1222862,6,87.6,969.8871487,969.8871487,0,0,0,0,0,1,0,0,0,0,0,12.9,769.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,9855.8,66,2578.8,1642.482857,1202.239874,1741.2,0.000158501,5.5,55.33987508,1700.223934,1608505.663,0.9,38.5,1
85.48887033,2220392.9,17,54.8,58.24734998,58.24734998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6267.9,46,747,401.8798795,344.4743799,390,166861628.6,13.5,28.40300687,487.0766443,118623.9023,1,244.6,1
176.3941617,1896626.4,7.1,117.1,35.5962705,35.5962705,0,0,0,0,0,1,0,0,0,0,0,2199.9,4347,0,1,0,0,0,0,0,1,0,0,0,0,1,1,32262.8,463.6,2866,2090.118366,812.5486077,2023.8,166854102.3,13.5,64.58298235,1149.463134,664357.5827,1,244.6,1
6.574324751,460.6,17,64,0.728563144,0.728563144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1457,94,94,94,0,94,166861237.5,13.5,13.7113092,0,0,0,244.6,1
125.920302,3434.1,5.4,161.1,1.589825829,1.589825829,0,0,0,0,0,1,0,0,0.1,0.8,0,8.6,18,0,0,0,0,0,0,0,1,0,0,0,0,1,1,760.8,56.4,430.5,147.4329762,140.8898512,120.6,0.014884281,5.5,16.92457932,199.2483383,22761.60307,0.9,38.5,1
399.9580697,42469,6,114.7,25.42043704,25.42043704,0,0,0,0,0,1,0,0,0,1.6,0,226.9,372.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2733.4,66,1805.2,356.1385714,575.7851766,629.1,0.016940093,5.5,23.49587521,814.2832058,711762.0453,0.5,38.5,1
0.03117795,98965.4,6,93.5,3535.580562,3535.580562,0,0,0,0,0,1,0,0,0,0,0,26.2,110.1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7117.8,495.6,4254,1644.674921,1436.452786,1193.6,6.75E-05,5.5,55.74829501,2031.451012,2349673.791,0.9,38.5,1
4.963287163,793763.2,9.3,48.5,118.3287517,118.3287517,0,0,0,0,0,1,0,0,0,0,0,9.8,627.9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,8696.4,54,1292,562.1480902,604.0497316,425.4,166862363,13.5,33.59425137,854.8915056,365458.3671,1,244.6,1
152.6118964,114285.2,5,114.6,2.258095543,2.258095543,0,0,0,0,0,1,0,0,0.5,1.2,0,71.6,162.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,526,72.7,120.8,99.4365873,16.36279892,92.3,0.020333004,5.5,14.0908162,23.14049215,331.3757777,0.9,38.5,1
0.466793823,1491828.2,6,81.7,3529.714141,3529.714141,0,0,0,0,0,1,0,0,0,0,0,227.2,1647.7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,12434.6,94,2439.2,791.4797174,844.6275561,783.6,166854627.2,13.5,39.79911431,1195.914603,728956.9385,1,244.6,1
53.37483895,5361.5,9.8,133.9,1.755582099,1.755582099,0,0,0,0,0,0,0,0,0,0,0,19.6,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,856.9,102.2,257,171.0705952,60.48785139,136.6,0.023974991,5.5,18.41474514,85.54273979,4676.760457,0.8,38.5,1
0.354059553,1047113.6,6,87.6,2949.895334,2949.895334,0,0,0,0,0,1,0,0,0,0,0,266.9,1044.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4649,94,2305.2,743.1807937,881.7285888,920.4,8.60E-05,5.5,36.68580609,1246.952529,978880.6318,0.8,38.5,1
10.23391767,253.8,17,12,0.254717762,0.254717762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1457,94,94,94,0,94,166861240.7,13.5,13.7113092,0,0,0,244.6,1
757.9805693,228760,14.2,57.6,5.62257281,5.62257281,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,1,0,0,0,1,1,366.2,50,125.8,64.32547619,26.57747654,64.8,0.018098402,5.5,11.31490692,37.58622777,969.7736525,0.9,38.5,1
151.0927937,4606.1,5.4,69.9,1.51296895,1.51296895,0,0,0,0,0,0,0,0,0,0,0,21.5,44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1642.1,42,422,107.332884,100.4103258,67.2,166853528.2,13.5,14.65076193,142.3077263,10181.80062,1,244.6,1
2.66088593,86251.5,6,64,29.49909829,29.49909829,0,0,0,0,0,1,0,0,0,4,0,26.1,76.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9318.5,54,3159.3,541.1489958,925.9129852,1713.6,166861815.1,13.5,30.61171792,1312.509799,1196978.988,1,244.6,1
6.768719578,63663,17,59.7,69947.11947,69947.11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,871.6,102.6,612,218.0651587,194.7753251,118.4,0.003797889,5.5,20.0584471,275.4539063,43537.02727,0.9,38.5,1
19.20585928,2525020.7,17,58.6,160.1749761,160.1749761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5685.7,54,851,368.6602751,331.8450977,369.4,166861253.9,13.5,27.18550781,470.0347221,110541.1989,1,244.6,1
83.43596172,3535436.6,8.2,64,38.30393363,38.30393363,0,0,0,0,0,1,0,0,0,0,0,1254.4,3214,0,1,0,0,0,0,0,1,0,0,0,0,1,1,421.4,72.4,78,77.20888889,1.856479555,73.2,0.0005234,5.5,12.42579279,2.625458565,17.27920988,0.2,38.5,1
0.60517087,2053103,6,87.6,3761.437638,3761.437638,0,0,0,0,0,1,0,0,0,0,0,315.3,2276.3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4073.8,230.8,1462,853.7285714,592.9749514,641.2,6.86E-05,5.5,40.86294282,838.5932185,391355.4438,0.9,38.5,1
9.942401338,741508.3,6,196.1,103.812621,103.812621,0,0,0,0,0,1,0,0,0,1.6,0,46,712.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,25665,54,4410,1713.770204,1875.880946,73.8,166862412.2,13.5,58.42571698,2656.233234,3529290.288,1,244.6,1
21.17992873,13698.2,6,93.1,30.91693272,30.91693272,0,0,0,0,0,1,0,0,0,1.8,0,43,74.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,443.4,66.9,109.8,85.88698413,17.93480519,76.7,0.003504491,5.5,13.07892757,25.36364474,415.433909,0.9,38.5,1
8.577662826,543956.4,6,64,43.67311112,43.67311112,0,0,0,0,0,1,0,0,0,0,0,201,482.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,365.4,66,68.4,66.25333333,0.737123617,67.2,0.006842399,5.5,11.51107005,1.042450216,2.718222222,0.2,38.5,1
64.72538967,6644.9,9.3,112.4,9.022645147,9.022645147,0,0,0,0,0,1,0,0,0,0.8,0,19.4,34.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5214.2,60,3492,342.0644978,843.0922355,162.3,166854046.4,13.5,26.17846822,1194.754757,719225.3464,1,244.6,1
108.6552938,3896.5,11,117.9,0.15992979,0.15992979,0,0,0,0,0,0,0,0,0,0,0,5.6,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,679.8,53.2,213.6,117.2388095,68.52499531,138.1,0.014711285,5.5,15.23096056,96.90897773,5232.058478,0.9,38.5,1
19.55650651,2535863.3,17,59.5,158.6168629,158.6168629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7201.4,133.9,1219,463.5075763,378.6586116,498.9,166861253.9,13.5,30.37702235,535.4021761,143350.8227,1,244.6,1
1.476660085,216033.6,6,248,146.2576024,146.2576024,0,0,0,0,1,1,0,0,0,0,0,65.4,215.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,11358.6,1494,2779.2,2056.19,624.4649765,2065.2,0.000169492,5.5,64.01968366,883.126839,433518.207,0.9,38.5,1
8.824208188,189321.4,17,64,81.32985162,81.32985162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,546,96.9,123,102.4940079,10.06883167,96.9,0.000209999,5.5,14.30809443,14.2394783,115.990764,0.9,38.5,1
137.2749842,541830.8,9.3,88.6,33.59737378,33.59737378,0,0,0,0,0,1,0,0,0,0.6,0,383.2,1046.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,980.1,66,533.1,170.7534921,168.0697522,156.5,0.005130196,5.5,18.16902415,237.6865229,35542.01378,0.9,38.5,1
1.196184182,1989922.4,6,99.4,1054.711395,1054.711395,0,0,0,0,0,1,0,0,0,0,0,16.4,1261.6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,18333.4,66,2858,1203.558773,1364.423627,1182.8,166854629.3,13.5,48.79492756,1926.616523,1856596.031,1,244.6,1
77.89499321,10229.9,10.9,74.1,1.893063586,1.893063586,0,0,0,0,0,0,0,0,0,0,0,27,58.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1051.3,97.9,345,211.9211111,101.5413196,160.4,0.022661209,5.5,20.46081396,143.6011113,11524.57919,0.9,38.5,1
12054.92838,33160.8,11.4,89,1.141734925,1.141734925,0,0,0,0,0,0,0,0,0,0,0,113.4,226.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1107.4,99.6,326.1,211.8678571,90.47223641,162.5,0.0243963,5.5,20.4863149,127.9470637,9187.095224,0.9,38.5,1
16.79017651,567388.1,8.2,65.1,30.60799142,30.60799142,0,0,0,0,0,0,0,0,0,0,0,3,529.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19697,50,4694,1314.0118,1579.53754,86.6,166863024.6,13.5,51.17117732,2236.929688,2505018.289,1,244.6,1
18.7109669,27300.9,9.3,97.4,36.65128281,36.65128281,0,0,0,0,0,1,0,0,0,1.4,0,9.6,22,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4218.5,201.7,2491,779.0345238,880.0260398,983.6,0.004088116,5.5,38.71695504,1244.544761,944986.88,0.9,38.5,1
1.158336568,1514534.6,6,75.8,889.9438255,889.9438255,0,0,0,0,0,1,0,0,0,0,0,12.3,1031.1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,11531,624.4,3974.8,2112.746508,1064.183811,2020.4,0.000133681,5.5,64.75128803,1504.983178,1372920.219,0.9,38.5,1
363.8637585,28772.5,6.6,111.8,0.547058965,0.547058965,0,0,0,0,0,1,0,0,0,0.2,0,126.1,251.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,504.2,58.6,154.7,92.9043254,39.0939988,86.5,0.042937994,5.5,13.60439102,55.28726331,1706.48023,0.9,38.5,1
24.30847528,85081.5,8.2,64,42.34689496,42.34689496,0,0,0,0,0,1,0,0,0,2.6,0,50.2,141.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,909.6,66,533.4,150.3450397,163.9516167,148.1,4.29E-06,5.5,16.93432585,231.8625999,38736.21565,0.8,38.5,1
0.134384847,719.5,7.6,70.4,33.32200459,33.32200459,0,0,0,0,0,1,0,0,0,0.7,0,1,3.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2041.4,54,583,132.9737918,133.362352,156.5,166862623.3,13.5,16.30557615,189.0322988,17953.08722,1,244.6,1
319.809105,41020.4,9.2,69.9,1.662328858,1.662328858,0,0,0,0,0,0,0,0,0,0,0,181.6,330.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,788,61.2,236.5,124.7673413,71.66633272,179.5,0.059299684,5.5,15.6062482,101.3514997,6643.971133,0.9,38.5,1
0.309955883,4193.4,6.6,77.3,53.53791735,53.53791735,0,0,0,0,1,1,0,0,0,1.6,0,7.8,15.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3055.7,309.3,2479,811.7909921,822.5219351,375.6,0.016988683,5.5,38.23628366,1163.221676,775906.2679,0.9,38.5,1
6.968942547,343114.5,14.8,101.3,56.04646751,56.04646751,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2291.6,154.8,1074,487.8456349,368.4765997,429.7,0.009754896,5.5,30.72778524,521.1046048,153063.598,0.9,38.5,1
28.2061837,581956.2,17,59.6,74.10291116,74.10291116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,515.3,46,185.2,90.05678571,62.02161687,81.1,0.003631592,5.5,13.25876991,87.71181174,4835.030821,0.8,38.5,1
281.3068711,55240.4,12.6,72.9,12.82382008,12.82382008,0,0,0,0,0,0,0,0,0,0.2,0,64.3,108.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1255.5,96.4,596.2,229.5803968,176.8719891,208.3,0.005175591,5.5,21.29678815,250.1347658,37473.5888,0.9,38.5,1
0.482814002,7829.4,6,136.6,36.10371813,36.10371813,0,0,0,0,0,1,0,0,0.7,2,0,4.9,16.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1091.4,141.3,573,261.9513095,163.1176937,141.3,0.0062047,5.5,22.2353979,230.6832547,30084.95521,0.9,38.5,1
0.582432127,1742349.6,6,93.5,3146.465334,3146.465334,0,0,0,0,0,1,0,0,0,0,0,270.9,1953,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3789,71.6,1610,533.9314286,577.4722632,778,6.56E-05,5.5,30.45964411,816.6691065,492533.4863,0.8,38.5,1
0.028461576,91,6,64,34.98187974,34.98187974,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,337,54,72,60.44365079,8.417205216,64,0.011620712,5.5,10.99170579,11.90372577,79.09258629,0.9,38.5,1
51.79517634,751824.4,15.3,50.7,38.63647229,38.63647229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,411,46,196.2,63.42730159,46.72045244,119.9,0.003339911,5.5,11.00978604,66.07269749,9593.315827,0.8,38.5,1
1392.961459,295800.3,6,151.6,0.410013894,0.410013894,0,0,0,0,0,1,0,0,0,0,0,203.2,571.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,27376.6,66,4410,1767.238216,1388.70646,1658.8,166854768.7,13.5,59.30439217,1966.560697,1936695.165,1,244.6,1
484.9592222,34847.4,5.4,69.4,9.946902987,9.946902987,0,0,0,0,0,1,0,0,0,0.7,0,185.7,297.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,545.8,60.4,194.8,91.21039683,43.12975183,103.9,0.008111906,5.5,13.43094661,60.99467998,3465.305739,0.8,38.5,1
0.604974389,2167654,6,93.5,3940.254436,3940.254436,0,0,0,0,0,1,0,0,0,0,0,323.4,2383.8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,13457.8,74,2858,868.265806,896.957864,911.6,166854627.8,13.5,41.75211936,1269.500668,807304.0649,1,244.6,1
17.29788146,1072344.9,15.9,59.8,101.0822791,101.0822791,0,0,0,0,0,0,0,0,0,0.2,0,1.2,3.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3073,46,684.3,179.4177461,226.624459,576.7,166861318,13.5,18.07708627,321.531522,76802.19169,1,244.6,1
32.69507854,1947566.6,6,53,50.98152455,50.98152455,0,0,0,0,0,1,0,0,0,0,0,57.5,1644.7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2709.2,54,983.2,153.7965652,273.5083286,645.4,166862361.1,13.5,16.06351589,389.2458005,191672.1127,0.5,244.6,1
13.62044179,140069.1,12,50.2,26.40830984,26.40830984,0,0,0,0,0,0,0,0,0,0,0,5.2,7.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5000,46,758,331.9592999,335.3933475,60.3,166861642.2,13.5,25.7404823,474.9028615,112887.484,1,244.6,1
38.43398211,2089756.6,10.4,102.2,35.62527823,35.62527823,0,0,0,0,0,1,0,0,0,0,0,49.8,1695.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20769.6,54,4694,1335.035587,1819.295839,1372.6,166862478.8,13.5,51.76442351,2576.427603,3321926.245,1,244.6,1
17.13682041,499107.5,7.2,103.7,19.42770823,19.42770823,0,0,0,0,0,1,0,0,0,0,0,6.1,481.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1313,82.5,635,221.9113492,194.6064093,483.2,0.007967997,5.5,20.57327517,275.2150234,74533.61435,0.9,38.5,1
80.88867102,3728924.7,6,64,42.55578173,42.55578173,0,0,0,0,0,1,0,0,0,0,0,1403.7,3444.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1296,54,214,84.25745931,44.20555489,77,166853719.4,13.5,12.9841878,62.64223394,1973.447511,1,244.6,1
552.7571318,6560.8,7,104.2,6.885407877,6.885407877,0,0,0,0,0,1,0,0,0,0.5,0,27.6,52.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1685.2,187.3,1122,421.4905159,345.9979117,226.9,0.003614998,5.5,27.92553192,489.3149392,135400.1277,0.9,38.5,1
1195.316314,17206.9,10.4,174.2,0.304351945,0.304351945,0,0,0,0,0,1,0,0,0,0.2,0,69.7,128,0,0,0,0,0,0,0,1,0,0,0,0,1,1,774.3,80.8,222,144.4436508,58.58293508,144.8,0.048577785,5.5,16.93965995,82.84878131,3846.056147,0.9,38.5,1
0.712458563,175877.6,6,64,177.5506888,177.5506888,0,0,0,0,0,1,0,0,0,0,0,6.1,126.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,29828.6,54,5830,1921.335759,1414.731844,2174.2,166862404.1,13.5,61.81776948,1994.706622,1994450.747,1,244.6,1
72.90436735,17274.7,7.1,81.2,21.35816879,21.35816879,0,0,0,0,0,1,0,0,0.1,2.4,0.1,58.5,99.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1279.5,46,156,82.68191571,30.08535057,80.9,166854671.5,13.5,12.84635817,42.52193442,906.6228509,1,244.6,1
237.771806,14548.2,13.1,118.3,5.54719571,5.54719571,0,0,0,0,0,0,0,0,0,0.2,0,46.3,94.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1639.1,46,230,105.3625313,61.88336584,108.3,166862697.8,13.5,14.52942408,87.63112073,3842.518844,1,244.6,1
0.796803594,105063.5,17,22.4,164.1814461,164.1814461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1349.7,169.7,851,323.2928968,270.4012266,245.4,0.000114512,5.5,24.58117427,382.4050819,83046.29104,0.9,38.5,1
32.26191053,589995.1,13.7,86.5,32.98661604,32.98661604,0,0,0,0,0,0,0,0,0,0.4,0.2,8.2,14.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,804.6,46,356.3,124.1811905,116.5003835,248.6,0.004129887,5.5,15.38049715,164.7564224,20250.22149,0.9,38.5,1
0.433426809,1299334.2,6,93.5,2974.275969,2974.275969,0,0,0,0,0,1,0,0,0,0,0,342,1289.1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7826.2,370.4,2858,1606.840476,1106.827521,1196.8,0.000102592,5.5,56.16684233,1565.290492,1365585.003,0.9,38.5,1
186.0146511,7328.4,7,121,32.14602811,32.14602811,0,0,0,0,0,0,0,0,0,1.2,0,0.8,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4112.6,63,2123.6,634.0030159,852.498478,651.6,0.011496305,5.5,33.25107052,1205.614909,1008168.385,0.9,38.5,1
