Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label,attack
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
62.66,6,64,71097.08,71097.08,0,0,0,0,0.06,0.12,0,0,0,0,0,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,587,54.12,61.6,55.53,2.371,57.06,84670990,9.5,10.53,3.357,29.568382,0.3,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
54,6,64,79891.51,79891.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84670990,9.5,10.39,0,0,0,141.5,TCP_IP-DoS-TCP_test,1
