Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label,attack
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
54,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,567,54,54,54,0,54,84696150,9.5,10.39,0,0,0,141.5,TCP_IP-DDoS-TCP_test,1
