flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
71.18838191,6035630.2,6,114.4,80.76458163,80.76458163,0,0,0,0,0,1,0,0,0,2,0,197,5748.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,16070.2,54,2672.4,1013.098031,888.7521346,1514,166519912.7,13.5,44.88053529,1260.168429,803142.6507,1,244.6,0
0.3265908,1027868.2,6,93.5,3193.183056,3193.183056,0,0,0,0,0,1,0,0,0,0,0,189.7,1042.9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,14791,94,2858,945.5602312,993.4131097,1196.8,166520193.3,13.5,43.54466798,1406.033501,991335.9881,1,244.6,0
21.96477482,688465.9,6,62.9,71.57828227,71.57828227,0,0,0,0,0,1,0,0,0,1.8,0,27.6,609.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4057.1,365.2,1514,875.5937698,548.5316645,799.9,0.003091502,5.5,41.09187723,775.7409194,376525.7074,0.8,38.5,0
18.05710666,3339.9,11.4,64,10.88725468,10.88725468,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1343.3,56.4,214,87.33619392,46.53369175,82.3,166519524.3,13.5,13.21612069,65.95928307,2181.79206,1,244.6,0
74.60972691,5919297,6,232,74.00509552,74.00509552,0,0,0,0,0,1,0,0,0,2,0,200,5520.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9769,66,1514,650.9074692,693.1729538,66,166518093.5,13.5,36.01936346,981.5984105,482073.6696,1,244.6,0
9.323203683,239138,6,97.6,98.88964095,98.88964095,0,0,0,0,0,1,0,0,0,1.8,0,10.8,191.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8182.2,1079.6,2238,1513.770159,345.9507772,1224.4,0.002494192,5.5,54.95873149,489.2482811,249995.3693,0.5,38.5,0
39.11153998,2996381,6,64,68.30464199,68.30464199,0,0,0,0,0,1,0,0,0,2,0,106,2670.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8327,1514,1514,1514,0,1514,0.001317096,5.5,55.02726597,0,0,0,38.5,0
1.323681164,52925.2,7.1,116,49.1086834,49.1086834,0,0,0,0,0,1,0,0,0,0,0,5.4,64.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,18602.2,66,2962,1229.523989,873.2084495,526.9,166524103.2,13.5,49.59089569,1234.544797,762301.6992,1,244.6,0
107.1426986,136457.3,6,101,11.43016508,11.43016508,0,0,0,0,0,1,0,0,0,0.4,0.1,481.8,980.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,498.5,64.2,158,96.5418254,39.07670028,94.8,0.025302291,5.5,13.82836283,55.2627995,1711.688914,0.9,38.5,0
47.02394056,66369.5,13.7,63.2,28.68979218,28.68979218,0,0,0,0,0,0,0,0,0,0,0,39.7,85.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,972.5,50,124.4,62.3450266,17.74696039,68.1,166518794.8,13.5,11.16939246,25.15260183,377.9664993,1,244.6,0
300.5881413,20265.6,10.9,90.8,17.6762125,17.6762125,0,0,0,0,0,0,0,0,0,0.1,0,90.8,136.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,535.8,57.2,153.4,88.94119048,37.89926562,101,0.051061916,5.5,13.25416353,53.59765545,2054.152875,0.9,38.5,0
13.3539911,51780,7.7,147.6,24.80241744,24.80241744,0,0,0,0,0,1,0,0,0,1,0,74.8,175.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,883.6,66,268,139.2593254,89.34280169,159.7,0.010703897,5.5,16.35800804,126.3498019,11425.14395,0.7,38.5,0
0.726291251,1389709.8,6,105.3,1764.000461,1764.000461,0,0,0,0,0,1,0,0,0,0,0,19.5,1299.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,14145.4,66,2858,917.6391284,1281.837542,903.6,166517699.1,13.5,42.89193007,1815.386961,1649282.796,1,244.6,0
49.69791777,3639465.8,6,64,69.79165468,69.79165468,0,0,0,0,0,1,0,0,0,0,0,148,3468.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12815.8,1514,4554.8,2176.919683,1169.176941,2238,0.000479984,5.5,65.59351711,1653.465886,1963948.768,0.7,38.5,0
9.286723757,464966.6,7.1,131.4,46.14055415,46.14055415,0,0,0,0,0,1,0,0,0.1,0.6,0,18.2,434.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1539.4,54,427.6,93.6727782,94.38941371,354,166518823.6,13.5,13.0193851,117.851856,21316.28224,1,244.6,0
3.474927139,312354.6,5.4,174.1,168.9606806,168.9606806,0,0,0,0,0,1,0,0,0,1.6,0,24.3,240.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1227,61.2,934.8,187.5905556,300.1443369,210.2,0.00198009,5.5,18.43157265,424.4681919,151076.5779,0.8,38.5,0
2.369306183,140403.1,7.1,142.1,42.35343716,42.35343716,0,0,0,0,0,1,0,0,0,1.6,0,9.7,137.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12686.7,66,3912.5,803.5005845,1163.786924,1215.1,166518399.2,13.5,40.00042161,1649.639268,1404418.611,1,244.6,0
41.39618711,1612360.6,7.1,134.9,40.51936353,40.51936353,0,0,0,0,0,1,0,0,0.2,0.2,0,90.8,1639.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,426,66,101.3,76.91043651,13.02277533,74.3,0.007393312,5.5,12.3945027,18.4169855,200.343383,0.9,38.5,0
2.044035149,595955.5,6,64,253.6632717,253.6632717,0,0,0,0,0,1,0,0,0,2,0,17.7,517.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7942.5,839.9,1803.6,1437.450357,306.4728043,1707.3,0.002124119,5.5,53.57254816,433.4179964,165169.396,0.7,38.5,0
30.4512198,1924333.7,6,213.9,64.08021787,64.08021787,0,0,0,0,0,1,0,0,0.9,0,0,126.9,1951.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.001465583,5.5,11.48912529,0,0,0,38.5,0
19.52208736,926276,8.2,64,85.19264554,85.19264554,0,0,0,0,0,1,0,0,0.1,1.3,0,67,874.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4774.8,50,2254.4,647.4100794,758.5306527,1088.2,0.000727391,5.5,32.8559503,1072.724337,890032.4609,0.9,38.5,0
2.278996944,250484.4,13.7,110.4,208.9471916,208.9471916,0,0,0,0,0,0,0,0,0,0.6,0,10,243.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1234.3,58,923.6,221.455754,317.7152949,175,0.002736902,5.5,20.35256114,449.317279,129029.0249,0.8,38.5,0
8.091592216,481400.2,6,99.5,46.06241672,46.06241672,0,0,0,0,0,1,0,0,0,0.6,0,23.4,487,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9614.7,790,4120.4,1933.559563,1212.149833,1246.3,0.001534605,5.5,61.6113128,1714.238734,1639578.494,0.9,38.5,0
1.479306865,310493,6.6,164.8,130.9921245,130.9921245,0,0,0,0,0,1,0,0,0,1.4,0,9.7,266.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1824.1,66,341,116.4816845,89.18493673,143.6,166518443.4,13.5,15.24711775,126.3793227,8448.832384,1,244.6,0
39.26619451,2330628.7,6,103.3,61.79390801,61.79390801,0,0,0,0,0,1,0,0,0,1.6,0,81.5,2203.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5110.9,66,1526.7,762.0940873,617.3533945,1237.1,0.005747414,5.5,37.05180331,873.0695433,484365.7101,0.9,38.5,0
14.7758642,948204.9,7.1,187.3,83.72192919,83.72192919,0,0,0,0,0,1,0,0,0,1.5,0,76.7,1004.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,390.2,66,86.8,68.95539683,6.42654254,77.8,0.004380298,5.5,11.73653636,9.088503619,155.0401056,0.4,38.5,0
121.0856019,7498.1,11.5,69.3,3.169313621,3.169313621,0,0,0,0,0,0,0,0,0,0,0,32.6,59.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2772.1,60,344.9,178.4762327,106.6144582,190.8,166516690.6,13.5,18.89268944,151.1330312,11433.39962,1,244.6,0
62.53863153,3005513.6,7.7,190.3,51.38815625,51.38815625,0,0,0,0,0,1,0,0,0,1.2,0,166.2,2935.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,572.2,66.8,199.6,105.6553175,52.49824508,93.8,0.011043715,5.5,14.48497144,74.2437302,3118.117051,0.9,38.5,0
42.97435954,3865083.3,6,80.7,79.57069978,79.57069978,0,0,0,0,0,1,0,0,0,2,0,128.1,3418.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,11643.3,934.8,4989.2,1981.696032,1249.592097,2079.1,0.000634789,5.5,62.60502085,1767.190091,2616316.053,0.6,38.5,0
14.16725092,676616.9,10.4,114.4,104894.9853,104894.9853,0,0,0,0,0,1,0,0,0,1,0,70.4,696.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1482.6,66,225.8,90.84454549,51.43730705,219.7,166523470.9,13.5,13.25323384,71.31180002,4920.422611,0.6,244.6,0
14.39211297,1267399.9,6,82.7,85.3181887,85.3181887,0,0,0,0,0,1,0,0,0,1.4,0,39.7,1109.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6459,54,2265,366.9803249,605.0104646,1708.3,166525419.7,13.5,24.83608041,858.712107,691113.8241,1,244.6,0
20.02001626,105628.5,12.6,110.6,19.65013931,19.65013931,0,0,0,0,0,0,0,0,0,0.2,0,54.7,183.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2311,51.2,524,148.3559209,109.2290762,249,166522595.2,13.5,16.81374474,121.979415,7453.019749,1,244.6,0
10.48129675,22397,6,102.5,18.68110893,18.68110893,0,0,0,0,0,1,0,0,0,0.8,0,55.5,120.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4577.5,66,2910.2,288.7145457,684.1214361,431.3,166525714.7,13.5,23.74356762,969.9847105,545819.329,1,244.6,0
0.202550149,696509.6,6,93.5,3561.279728,3561.279728,0,0,0,0,0,1,0,0,0,0,0,129.8,721.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3800.2,94,1188.4,579.7485714,536.8692258,778,6.97E-05,5.5,32.61181059,759.2477403,360484.1678,0.8,38.5,0
12.86214211,1251918.2,6,64,86.0462678,86.0462678,0,0,0,0,0,1,0,0,0,1.9,0,43.2,1106.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7175,362,1514,1308.228571,427.9695724,1370,0.00045619,5.5,51.07554162,605.2403736,234151.0204,0.8,38.5,0
26.02775488,455014.8,8.2,161.9,66.75115242,66.75115242,0,0,0,0,0,1,0,0,0,1.2,0,202.9,769.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,401.4,64.8,103.2,74.52619048,12.7089392,76.2,0.00309689,5.5,12.19879293,17.97315417,233.9956168,0.9,38.5,0
42.3967263,2889541.8,6,148,65.65365205,65.65365205,0,0,0,0,0,1,0,0,0,0,0,109,2783.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6959.8,66,1514,438.1524465,627.4919104,790,166523603.8,13.5,29.5759338,888.7533615,396614.6491,1,244.6,0
34.55313652,1194801.9,6,63.6,86.83642827,86.83642827,0,0,0,0,0,1,0,0,0,1.6,0,260.1,1466.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,16884.4,66,6147.6,1042.778631,1531.411325,2005.9,166518377.8,13.5,45.09663588,2168.653874,2593465.738,1,244.6,0
105.9680784,235701,9.8,98.1,13.71742371,13.71742371,0,0,0,0,0,0,0,0,0,0.2,0,279.7,703.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10620.6,63,2962,704.2869911,860.40801,286,166525956.4,13.5,37.40097512,1219.541278,745587.3797,1,244.6,0
41.53215919,1492146.9,6,61.5,52.91047741,52.91047741,0,0,0,0,0,1,0,0,0,1.4,0,208.6,1674.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12396.2,54,4554.8,761.7739794,1172.854103,1672.5,166518876.6,13.5,38.47498439,1662.301231,1524916.998,1,244.6,0
4.161079717,367260.7,6,164.2,82.79062273,82.79062273,0,0,0,0,0,1,0,0,0,0,0,10.7,344.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,17145.7,66,2962,1113.673114,1118.238398,838.5,166522339.3,13.5,47.25218796,1582.565149,1253410.144,1,244.6,0
27.42411246,455627.3,8.2,150.8,20.55312628,20.55312628,0,0,0,0,0,1,0,0,0.5,1,0,56.3,502.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,753.2,54,323.7,123.9950794,95.00168809,135.2,0.011510706,5.5,15.51434424,134.3526757,12031.98484,0.9,38.5,0
0.721169353,174591.6,6,197.6,187.1890732,187.1890732,0,0,0,0,0,1,0,0,0,0,0,3.9,143.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1086.5,66,128.4,69.91232604,14.98895024,74.9,166518041.5,13.5,11.82056846,21.25055827,283.3342341,0.8,244.6,0
106.4312442,7023440.2,7.1,153.5,58.28715422,58.28715422,0,0,0,0,0,1,0,0,0,0,0,296.2,6798.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4065,66,1793.6,249.8721545,480.7240739,648.2,166524374.2,13.5,21.87949844,676.7731052,248828.9205,1,244.6,0
11.05903122,1062628,6,231,84.68190375,84.68190375,0,0,0,0,0,1,0,0,0,2,0,41,935.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.004412198,5.5,11.48912529,0,0,0,38.5,0
